			tree	tree	kappa	kappa	p	p	q	q	p0	p0	p1	p1	w_p1	w_p1	p_k1	p_k1	p_k2	p_k2	p_k3	p_k3	p_k4	p_k4	p_k5	p_k5	p_k6	p_k6	p_k7	p_k7	p_k8	p_k8	p_k9	p_k9	p_k10	p_k10	w_k1	w_k1	w_k2	w_k2	w_k3	w_k3	w_k4	w_k4	w_k5	w_k5	w_k6	w_k6	w_k7	w_k7	w_k8	w_k8	w_k9	w_k9	w_k10	w_k10
MYB	1.0	4.0	6.433	(6.121, 6.775)	2.887	(2.636, 3.252)	0.996	(0.954, 1.0)	2.072	(1.658, 2.964)	1.0	(1.0, 1.0)	0.004	(0.0, 0.046)	1.112	(1.0, 1.987)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.1	(0.095, 0.1)	0.124	(0.1, 0.158)	0.223	(0.194, 0.254)	0.298	(0.269, 0.327)	0.365	(0.336, 0.396)	0.428	(0.393, 0.464)	0.491	(0.448, 0.531)	0.557	(0.506, 0.599)	0.628	(0.568, 0.676)	0.71	(0.639, 0.763)	0.825	(0.747, 0.877)
MYB	1.0	5.0	8.151	(7.741, 8.515)	2.904	(2.695, 3.21)	0.929	(0.731, 1.0)	14.136	(3.391, 99.0)	1.0	(1.0, 1.0)	0.071	(0.0, 0.269)	1.152	(1.0, 2.069)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.093	(0.073, 0.1)	0.426	(0.358, 0.564)	0.523	(0.461, 0.596)	0.582	(0.52, 0.638)	0.628	(0.554, 0.691)	0.667	(0.589, 0.747)	0.704	(0.605, 0.793)	0.739	(0.621, 0.835)	0.775	(0.632, 0.875)	0.816	(0.646, 0.92)	0.87	(0.668, 0.967)
MYB	2.0	1.0	4.707	(4.455, 4.993)	3.165	(2.886, 3.527)	1.0	(0.999, 1.0)	4.155	(2.627, 8.231)	1.0	(1.0, 1.0)	0.0	(0.0, 0.001)	1.786	(1.0, 6.493)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.054, 0.104)	0.111	(0.089, 0.134)	0.137	(0.117, 0.156)	0.16	(0.143, 0.175)	0.182	(0.168, 0.195)	0.205	(0.189, 0.219)	0.23	(0.211, 0.248)	0.26	(0.236, 0.28)	0.299	(0.262, 0.325)	0.369	(0.305, 0.412)
MYB	2.0	2.0	7.027	(6.695, 7.354)	3.104	(2.795, 3.378)	0.992	(0.958, 1.0)	29.267	(6.86, 99.0)	1.0	(1.0, 1.0)	0.008	(0.0, 0.042)	1.135	(1.0, 1.692)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.099	(0.096, 0.1)	0.364	(0.283, 0.446)	0.413	(0.356, 0.47)	0.443	(0.402, 0.485)	0.467	(0.439, 0.502)	0.489	(0.463, 0.522)	0.51	(0.477, 0.542)	0.532	(0.492, 0.574)	0.556	(0.503, 0.61)	0.586	(0.517, 0.652)	0.634	(0.539, 0.721)
MYB	2.0	3.0	9.269	(8.81, 9.77)	3.16	(2.868, 3.565)	0.91	(0.017, 1.0)	42.074	(0.013, 99.0)	1.0	(1.0, 1.0)	0.09	(0.0, 0.983)	1.236	(1.0, 2.376)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.091	(0.002, 0.1)	0.605	(0.0, 0.756)	0.671	(0.0, 0.78)	0.707	(0.0, 0.795)	0.734	(0.0, 0.827)	0.76	(0.123, 0.862)	0.788	(0.334, 0.909)	0.807	(0.339, 0.939)	0.826	(0.344, 0.964)	0.846	(0.351, 0.983)	0.88	(0.546, 0.996)
MYB	2.0	4.0	6.727	(6.279, 7.155)	3.2	(2.929, 3.522)	0.991	(0.94, 1.0)	2.022	(1.589, 2.833)	1.0	(1.0, 1.0)	0.009	(0.0, 0.06)	1.27	(1.0, 3.625)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.099	(0.094, 0.1)	0.122	(0.095, 0.169)	0.222	(0.193, 0.265)	0.298	(0.267, 0.336)	0.366	(0.333, 0.405)	0.431	(0.398, 0.472)	0.495	(0.455, 0.538)	0.562	(0.514, 0.609)	0.633	(0.58, 0.685)	0.717	(0.657, 0.771)	0.832	(0.766, 0.883)
MYB	2.0	5.0	8.544	(8.075, 8.927)	3.136	(2.843, 3.465)	0.884	(0.684, 1.0)	15.2	(3.166, 99.0)	1.0	(1.0, 1.0)	0.116	(0.0, 0.316)	1.137	(1.0, 2.102)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.088	(0.068, 0.1)	0.418	(0.323, 0.565)	0.51	(0.447, 0.592)	0.566	(0.506, 0.625)	0.611	(0.538, 0.677)	0.649	(0.557, 0.732)	0.684	(0.568, 0.776)	0.719	(0.586, 0.819)	0.755	(0.601, 0.865)	0.795	(0.616, 0.912)	0.85	(0.641, 0.964)
MYB	8.0	1.0	4.847	(4.547, 5.111)	3.37	(3.044, 3.704)	0.991	(0.976, 1.0)	3.415	(2.25, 6.187)	1.0	(1.0, 1.0)	0.009	(0.0, 0.024)	1.344	(1.0, 5.199)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.069	(0.048, 0.098)	0.107	(0.087, 0.132)	0.135	(0.117, 0.156)	0.16	(0.144, 0.178)	0.185	(0.169, 0.201)	0.211	(0.194, 0.227)	0.239	(0.22, 0.258)	0.273	(0.247, 0.298)	0.317	(0.278, 0.355)	0.396	(0.334, 0.452)
MYB	8.0	2.0	7.307	(6.894, 7.648)	3.371	(3.082, 3.674)	0.959	(0.892, 0.99)	23.857	(4.953, 95.197)	1.0	(1.0, 1.0)	0.041	(0.01, 0.108)	1.455	(1.0, 2.148)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.096	(0.089, 0.099)	0.337	(0.263, 0.431)	0.394	(0.343, 0.455)	0.43	(0.389, 0.471)	0.459	(0.425, 0.49)	0.486	(0.451, 0.519)	0.511	(0.461, 0.553)	0.537	(0.473, 0.592)	0.566	(0.485, 0.641)	0.602	(0.503, 0.697)	0.659	(0.526, 0.779)
MYB	8.0	3.0	9.626	(9.11, 10.142)	3.374	(3.128, 3.624)	0.936	(0.884, 0.989)	27.435	(2.738, 99.0)	1.0	(1.0, 1.0)	0.064	(0.011, 0.116)	1.861	(1.369, 2.776)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.094	(0.088, 0.099)	0.584	(0.422, 0.741)	0.666	(0.581, 0.765)	0.713	(0.647, 0.78)	0.748	(0.678, 0.814)	0.776	(0.697, 0.853)	0.812	(0.734, 0.896)	0.835	(0.749, 0.929)	0.858	(0.764, 0.957)	0.883	(0.777, 0.979)	0.916	(0.798, 0.995)
MYB	8.0	4.0	7.011	(6.726, 7.439)	3.39	(3.113, 3.702)	0.969	(0.87, 0.999)	1.974	(1.531, 2.797)	1.0	(1.0, 1.0)	0.031	(0.001, 0.13)	1.918	(1.0, 2.748)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.097	(0.087, 0.1)	0.119	(0.094, 0.15)	0.219	(0.193, 0.248)	0.296	(0.265, 0.325)	0.365	(0.328, 0.399)	0.431	(0.385, 0.476)	0.496	(0.441, 0.552)	0.564	(0.498, 0.626)	0.637	(0.558, 0.702)	0.721	(0.632, 0.785)	0.836	(0.743, 0.894)
MYB	8.0	5.0	8.878	(8.331, 9.362)	3.388	(3.045, 3.759)	0.936	(0.733, 0.987)	12.053	(2.867, 99.0)	1.0	(1.0, 1.0)	0.064	(0.013, 0.267)	1.697	(1.082, 2.266)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.094	(0.073, 0.099)	0.398	(0.32, 0.547)	0.509	(0.454, 0.583)	0.576	(0.526, 0.614)	0.629	(0.569, 0.68)	0.674	(0.59, 0.743)	0.716	(0.603, 0.797)	0.756	(0.614, 0.847)	0.796	(0.627, 0.892)	0.839	(0.643, 0.935)	0.894	(0.669, 0.976)
PDE6A	1.0	1.0	7.674	(7.289, 8.057)	3.318	(3.056, 3.678)	1.0	(0.998, 1.0)	4.157	(3.094, 6.131)	1.0	(1.0, 1.0)	0.0	(0.0, 0.002)	2.766	(1.0, 13.248)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.063, 0.095)	0.111	(0.1, 0.126)	0.136	(0.125, 0.149)	0.158	(0.148, 0.169)	0.18	(0.17, 0.19)	0.202	(0.192, 0.213)	0.226	(0.212, 0.238)	0.255	(0.235, 0.27)	0.292	(0.265, 0.312)	0.36	(0.319, 0.388)
PDE6A	1.0	2.0	11.417	(10.921, 11.864)	3.318	(3.058, 3.626)	0.997	(0.976, 1.0)	24.697	(9.296, 92.957)	1.0	(1.0, 1.0)	0.003	(0.0, 0.024)	1.757	(1.0, 7.153)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.1	(0.098, 0.1)	0.365	(0.307, 0.434)	0.413	(0.374, 0.455)	0.443	(0.413, 0.472)	0.467	(0.443, 0.491)	0.488	(0.466, 0.511)	0.509	(0.482, 0.534)	0.531	(0.492, 0.562)	0.554	(0.503, 0.592)	0.584	(0.517, 0.63)	0.632	(0.54, 0.693)
PDE6A	1.0	3.0	14.926	(14.113, 15.665)	3.363	(3.091, 3.686)	0.864	(0.0, 1.0)	46.799	(0.005, 99.0)	1.0	(1.0, 1.0)	0.136	(0.0, 1.0)	1.13	(1.0, 1.663)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.086	(0.0, 0.1)	0.597	(0.0, 0.746)	0.642	(0.0, 0.771)	0.667	(0.0, 0.79)	0.689	(0.0, 0.807)	0.714	(0.0, 0.836)	0.748	(0.0, 0.941)	0.763	(0.0, 0.95)	0.778	(0.0, 0.96)	0.795	(0.0, 0.972)	0.82	(0.0, 0.986)
PDE6A	1.0	4.0	10.925	(10.462, 11.397)	3.333	(3.074, 3.654)	1.0	(0.997, 1.0)	2.035	(1.737, 2.4)	1.0	(1.0, 1.0)	0.0	(0.0, 0.003)	2.065	(1.0, 8.831)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.123	(0.104, 0.144)	0.222	(0.201, 0.246)	0.297	(0.275, 0.321)	0.364	(0.338, 0.391)	0.428	(0.402, 0.459)	0.491	(0.465, 0.524)	0.557	(0.525, 0.593)	0.628	(0.59, 0.666)	0.711	(0.667, 0.751)	0.827	(0.781, 0.864)
PDE6A	1.0	5.0	13.739	(13.12, 14.34)	3.321	(2.961, 3.664)	0.891	(0.671, 1.0)	10.201	(3.248, 65.827)	1.0	(1.0, 1.0)	0.109	(0.0, 0.329)	1.116	(1.0, 2.107)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.089	(0.067, 0.1)	0.41	(0.353, 0.525)	0.51	(0.466, 0.564)	0.577	(0.53, 0.616)	0.63	(0.579, 0.689)	0.669	(0.601, 0.746)	0.705	(0.628, 0.797)	0.741	(0.642, 0.843)	0.778	(0.653, 0.886)	0.819	(0.667, 0.928)	0.875	(0.693, 0.971)
PDE6A	2.0	1.0	8.21	(7.834, 8.608)	3.617	(3.324, 3.934)	1.0	(0.998, 1.0)	3.681	(2.63, 5.118)	1.0	(1.0, 1.0)	0.0	(0.0, 0.002)	2.254	(1.0, 7.042)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.072	(0.056, 0.09)	0.108	(0.093, 0.125)	0.134	(0.12, 0.15)	0.158	(0.145, 0.172)	0.181	(0.17, 0.194)	0.204	(0.193, 0.218)	0.23	(0.218, 0.243)	0.261	(0.245, 0.277)	0.302	(0.28, 0.323)	0.374	(0.342, 0.407)
PDE6A	2.0	2.0	12.159	(11.548, 12.756)	3.594	(3.337, 3.854)	0.995	(0.968, 1.0)	15.348	(8.091, 34.106)	1.0	(1.0, 1.0)	0.005	(0.0, 0.032)	3.206	(1.0, 20.907)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.099	(0.097, 0.1)	0.348	(0.301, 0.402)	0.404	(0.367, 0.442)	0.438	(0.411, 0.464)	0.466	(0.444, 0.487)	0.492	(0.469, 0.513)	0.516	(0.489, 0.538)	0.541	(0.506, 0.567)	0.569	(0.525, 0.599)	0.604	(0.552, 0.643)	0.66	(0.593, 0.715)
PDE6A	2.0	3.0	15.96	(15.25, 16.57)	3.636	(3.3, 3.933)	0.695	(0.0, 1.0)	29.645	(0.005, 99.0)	1.0	(1.0, 1.0)	0.305	(0.0, 1.0)	1.111	(1.0, 1.824)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.069	(0.0, 0.1)	0.467	(0.0, 0.732)	0.516	(0.0, 0.757)	0.544	(0.0, 0.78)	0.565	(0.0, 0.806)	0.593	(0.0, 0.845)	0.639	(0.0, 1.0)	0.663	(0.0, 1.0)	0.681	(0.0, 1.0)	0.705	(0.0, 1.0)	0.736	(0.0, 1.0)
PDE6A	2.0	4.0	11.668	(11.157, 12.387)	3.65	(3.322, 3.984)	0.997	(0.965, 1.0)	1.984	(1.663, 2.402)	1.0	(1.0, 1.0)	0.003	(0.0, 0.035)	2.34	(1.0, 10.823)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.1	(0.096, 0.1)	0.123	(0.103, 0.146)	0.224	(0.204, 0.248)	0.301	(0.28, 0.321)	0.37	(0.347, 0.394)	0.436	(0.406, 0.465)	0.501	(0.465, 0.537)	0.568	(0.527, 0.607)	0.641	(0.593, 0.685)	0.724	(0.673, 0.772)	0.839	(0.791, 0.883)
PDE6A	2.0	5.0	14.81	(14.064, 15.574)	3.613	(3.364, 3.975)	0.845	(0.491, 0.999)	12.152	(1.491, 98.454)	1.0	(1.0, 1.0)	0.155	(0.001, 0.509)	1.096	(1.0, 1.718)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.085	(0.049, 0.1)	0.403	(0.153, 0.528)	0.499	(0.404, 0.558)	0.566	(0.516, 0.618)	0.609	(0.548, 0.684)	0.646	(0.576, 0.74)	0.681	(0.594, 0.789)	0.715	(0.612, 0.835)	0.75	(0.627, 0.878)	0.79	(0.64, 0.921)	0.848	(0.663, 0.967)
PDE6A	8.0	1.0	8.337	(7.933, 8.765)	3.806	(3.454, 4.102)	0.993	(0.981, 1.0)	3.109	(2.417, 4.192)	1.0	(1.0, 1.0)	0.007	(0.0, 0.019)	2.472	(1.0, 9.442)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.099	(0.098, 0.1)	0.07	(0.056, 0.085)	0.11	(0.097, 0.123)	0.14	(0.129, 0.152)	0.167	(0.158, 0.179)	0.194	(0.184, 0.206)	0.222	(0.209, 0.235)	0.252	(0.236, 0.269)	0.288	(0.266, 0.31)	0.336	(0.307, 0.364)	0.42	(0.377, 0.461)
PDE6A	8.0	2.0	12.643	(12.098, 13.145)	3.881	(3.557, 4.179)	0.96	(0.89, 1.0)	13.031	(5.707, 31.46)	1.0	(1.0, 1.0)	0.04	(0.0, 0.11)	1.742	(1.0, 6.562)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.096	(0.089, 0.1)	0.339	(0.295, 0.388)	0.402	(0.375, 0.435)	0.441	(0.419, 0.467)	0.473	(0.453, 0.502)	0.502	(0.474, 0.531)	0.529	(0.491, 0.566)	0.558	(0.507, 0.607)	0.589	(0.525, 0.65)	0.628	(0.548, 0.701)	0.689	(0.587, 0.776)
PDE6A	8.0	3.0	16.66	(15.959, 17.611)	3.819	(3.433, 4.13)	0.754	(0.0, 0.99)	21.593	(0.005, 99.0)	1.0	(1.0, 1.0)	0.246	(0.01, 1.0)	1.415	(1.0, 1.993)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.075	(0.0, 0.099)	0.494	(0.0, 0.735)	0.566	(0.0, 0.759)	0.611	(0.0, 0.779)	0.639	(0.0, 0.827)	0.663	(0.0, 0.869)	0.704	(0.0, 0.959)	0.723	(0.0, 0.973)	0.743	(0.0, 0.984)	0.763	(0.0, 0.992)	0.797	(0.0, 0.998)
PDE6A	8.0	4.0	12.082	(11.495, 12.608)	3.813	(3.43, 4.206)	0.974	(0.91, 1.0)	1.91	(1.612, 2.315)	1.0	(1.0, 1.0)	0.026	(0.0, 0.09)	1.614	(1.0, 2.114)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.097	(0.091, 0.1)	0.122	(0.103, 0.144)	0.227	(0.204, 0.251)	0.308	(0.282, 0.331)	0.38	(0.348, 0.407)	0.448	(0.41, 0.478)	0.516	(0.469, 0.551)	0.585	(0.532, 0.627)	0.659	(0.604, 0.707)	0.743	(0.688, 0.793)	0.856	(0.808, 0.9)
PDE6A	8.0	5.0	15.361	(14.651, 16.162)	3.839	(3.49, 4.168)	0.876	(0.636, 0.982)	12.073	(3.568, 98.17)	1.0	(1.0, 1.0)	0.124	(0.018, 0.364)	1.326	(1.0, 1.76)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.088	(0.064, 0.098)	0.412	(0.353, 0.514)	0.514	(0.471, 0.553)	0.576	(0.529, 0.614)	0.624	(0.551, 0.678)	0.665	(0.561, 0.736)	0.704	(0.575, 0.786)	0.741	(0.592, 0.832)	0.779	(0.603, 0.875)	0.821	(0.616, 0.918)	0.877	(0.639, 0.965)
SEMA3D	1.0	1.0	6.561	(6.166, 6.888)	2.913	(2.638, 3.165)	1.0	(0.998, 1.0)	4.136	(2.716, 6.782)	1.0	(1.0, 1.0)	0.0	(0.0, 0.002)	3.358	(1.0, 16.976)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.1	(0.1, 0.1)	0.076	(0.056, 0.097)	0.11	(0.093, 0.13)	0.135	(0.12, 0.152)	0.157	(0.144, 0.17)	0.179	(0.166, 0.191)	0.201	(0.187, 0.213)	0.226	(0.211, 0.238)	0.254	(0.235, 0.27)	0.292	(0.264, 0.315)	0.36	(0.314, 0.397)
SEMA3D	1.0	2.0	9.783	(9.443, 10.296)	2.917	(2.633, 3.19)	0.996	(0.975, 1.0)	29.45	(8.658, 99.0)	1.0	(1.0, 1.0)	0.004	(0.0, 0.025)	1.52	(1.0, 6.237)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.1	(0.097, 0.1)	0.372	(0.312, 0.448)	0.418	(0.376, 0.47)	0.446	(0.414, 0.484)	0.468	(0.443, 0.502)	0.488	(0.467, 0.516)	0.508	(0.482, 0.538)	0.528	(0.492, 0.566)	0.551	(0.503, 0.597)	0.578	(0.517, 0.632)	0.624	(0.539, 0.695)
SEMA3D	1.0	3.0	13.049	(12.357, 13.605)	2.928	(2.692, 3.168)	0.906	(0.0, 1.0)	50.134	(0.005, 99.0)	1.0	(1.0, 1.0)	0.094	(0.0, 1.0)	1.131	(1.0, 1.877)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.091	(0.0, 0.1)	0.628	(0.0, 0.755)	0.672	(0.0, 0.78)	0.698	(0.0, 0.797)	0.721	(0.0, 0.809)	0.754	(0.0, 0.841)	0.779	(0.0, 0.938)	0.794	(0.0, 0.951)	0.809	(0.0, 0.963)	0.827	(0.0, 0.975)	0.853	(0.0, 0.988)
SEMA3D	1.0	4.0	9.455	(8.983, 9.995)	2.913	(2.597, 3.167)	0.999	(0.99, 1.0)	2.08	(1.703, 2.545)	1.0	(1.0, 1.0)	0.001	(0.0, 0.01)	2.552	(1.0, 14.206)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.1	(0.099, 0.1)	0.125	(0.101, 0.149)	0.224	(0.201, 0.248)	0.299	(0.278, 0.321)	0.365	(0.341, 0.387)	0.428	(0.403, 0.453)	0.491	(0.46, 0.517)	0.556	(0.519, 0.586)	0.626	(0.583, 0.661)	0.708	(0.659, 0.747)	0.824	(0.773, 0.86)
SEMA3D	1.0	5.0	11.957	(11.374, 12.475)	2.908	(2.661, 3.177)	0.894	(0.693, 1.0)	17.848	(3.864, 99.0)	1.0	(1.0, 1.0)	0.106	(0.0, 0.307)	1.104	(1.0, 1.853)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.089	(0.069, 0.1)	0.43	(0.354, 0.545)	0.524	(0.479, 0.588)	0.579	(0.529, 0.628)	0.628	(0.566, 0.681)	0.664	(0.588, 0.732)	0.697	(0.598, 0.781)	0.73	(0.608, 0.826)	0.764	(0.619, 0.869)	0.802	(0.632, 0.912)	0.854	(0.655, 0.961)
